Type_H,Type_L,Type_M,Failure Type_Heat Dissipation Failure,Failure Type_No Failure,Failure Type_Overstrain Failure,Failure Type_Power Failure,Failure Type_Random Failures,Failure Type_Tool Wear Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.40243307347832846,-0.7451572309007052,-0.9525922451477973,0.7235930020653744,1.05338546260335
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6974796663297036,0.19845516757702766,0.3972882318379571,-1.0921383055133833,0.9119893319611311
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39750346456389213,0.8050631380269686,-0.7908297086495044,0.8740679723067079,0.04790186692534745
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,0.3332569387881214,-0.4282585061533307,0.13172478578279534,-0.6276574239208106
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04753122917043129,-0.40815280287295164,0.1685894733403706,-0.8413466884444942,0.2521407222974418
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747475699957353,0.3332569387881214,4.229386941297516,-2.426349708319874,1.3047563615228508
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2474360362337338,1.0746666804491944,0.3136179543388401,-1.0520116467823613,-1.1461099029422808
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974558680955434,0.3332569387881214,-1.5382841876416162,2.06783606955462,-0.28202243790649717
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5524211743612484,-0.7451572309007052,0.7821715083338953,-1.1322649642444058,1.147649549698163
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24751536368097224,1.276869337265816,-0.6011770796515059,0.9442896250859963,-1.1146885405773432
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9523894433823302,-0.07114837484519813,0.8212176378334832,-1.0921383055133833,-0.7533428733805609
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7523259814245509,-1.6887696293783996,-0.5342408576522123,0.18188310919657316,-0.3291544814539036
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6474836327020825,-0.003747489239632108,2.9520207048109963,-2.2257164146647623,1.069096143785819
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6974796663297036,0.4680587099992151,0.436334361337545,-0.5704917420100943,-0.10920494489934048
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.047451901723193,0.8724640236325347,1.2228349698292449,-1.5636265456028953,1.44615249216507
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2022902840732823,-2.5649811422505664,-1.5382841876416162,2.1882160457476867,-1.2717953524020311
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747475699957353,0.4006578243936874,0.19090154734013512,-0.2595101368446716,-1.1146885405773432
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.302441006223058,-0.610355459689573,-1.0418405411468554,0.47280138499648516,1.0062534190559438
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04753122917043129,0.8724640236325347,5.802388158280916,-2.757394642850808,-0.6905001486506858
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3475074309362427,0.06365339636593392,-0.9581702636477384,1.265302894934175,0.9277000131435998
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8024013424994387,0.13105428197146163,1.0387603593311874,-0.8012200297134721,-0.4391292497311851
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1023775442652501,-1.8235714005894934,1.4794238208265371,-1.4031199106788061,1.7917874781793834
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35243703985067903,-0.6777563452951392,-0.5007727466525654,0.6533713492860851,0.20500867875003537
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.55234184691401,-1.2843643157450801,-0.5788650056517414,0.532991373093018,-0.7219215110156234
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8474677672126235,0.5354595956047812,0.7375473603343662,-0.8413466884444942,0.4563795776695361
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10245687171248863,-0.003747489239632108,-0.439414543153213,-0.28960513089293805,0.9591213755085374
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.55234184691401,-1.6213687437728337,0.8156396193335421,-0.8012200297134721,-1.5388769325040006
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3523577124034405,-1.2169634301395524,-0.27207398815497896,0.10162979173452891,-1.4446128454091878
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0473725742759545,2.085679964532455,0.09607523284113585,-0.369858448354983,-0.34486516263637235
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9023934097547093,-0.8125581165062329,-1.0808866706464433,0.43267472626546233,-1.1146885405773432
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3475074309362427,0.4006578243936874,-0.30554209915462577,-0.19932014874813808,-0.37628652500130993
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.597487599074433,-0.07114837484519813,-0.4617266171529775,1.084732930644574,-1.4603235265916565
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15245290534013808,0.6702613668158749,1.6077182463251831,-1.4633098987753397,1.3518884050702573
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10245687171248863,-0.6777563452951392,0.15743343634048834,-0.38992177772049375,-0.20346903199415323
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5023458132863605,-1.553967858167306,1.646764375824771,-1.6238165336994286,1.367599086252726
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2474360362337338,1.411671108476948,-0.4728826541528598,0.7637196607963965,-1.1146885405773432
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7974717335850025,0.2658560531825554,-0.9470142266478562,0.5430230377757738,0.7548825201364431
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1474439689784632,0.9398649092380624,-0.35016624715415484,-0.26954180152742735,-1.3817701206793127
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5024251407335989,-0.003747489239632108,0.24110371383960533,-0.8112516943962278,-0.8947390040227801
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39750346456389213,0.13105428197146163,-0.2609179511550967,0.6333080199205737,1.2419136367929757
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974558680955434,0.2658560531825554,-1.822763131138614,1.566252835416842,-0.45483993091365393
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3023616787758197,-0.6777563452951392,1.64118635732483,-1.7441965098924952,0.8334359260487871
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6524132416165188,0.13105428197146163,0.3303520098386635,-0.67080838883765,-1.130399221759812
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6474836327020825,-0.07114837484519813,-0.2107157846556265,-0.048845178506804594,-1.2717953524020311
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2474360362337338,1.276869337265816,-1.527128150641734,1.9875827520925753,0.1735873163850978
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10245687171248863,-0.40815280287295164,-0.7294715051501519,0.5630863671412851,0.7548825201364431
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6524132416165188,-0.07114837484519813,-0.9302801711480327,1.475967853272042,-1.0047137723000616
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35243703985067903,0.4680587099992151,-0.9191241341481505,0.8941313016722185,1.7917874781793834
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,1.1420675660547221,-0.5955990611515647,-0.078940172555071,-1.664562381963751
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8523973761270598,-0.610355459689573,-1.354209577143559,1.8772344405822645,1.461863173347539
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5024251407335989,-0.8799590021117989,3.967220071800283,-2.3460963908578294,1.5718379416248203
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8023220150522004,-1.6887696293783996,0.09607523284113585,-0.19932014874813808,-0.7219215110156234
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7473963725101145,1.0746666804491944,0.12954334384078267,-0.5805234066928494,-0.014940857804527719
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.847388439765385,1.8834773077157951,0.5311606758365442,-0.6206500654238722,-0.7062108298331546
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.45242910710594947,-0.8125581165062329,-1.2203371331449717,2.7600209326647542,-1.3817701206793127
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6474836327020825,0.6702613668158749,-0.6736913201507406,0.19191477387932887,1.5718379416248203
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4974162043719241,0.8050631380269686,-0.11031145165668609,-0.19932014874813808,0.48780094003447366
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6524132416165188,-0.07114837484519813,-0.41710246915344845,-0.19932014874813808,-0.5333933368259979
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3523577124034405,-1.1495625445339863,0.06260712184148906,-0.2996367955756938,-0.8476069604753738
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14752329642570175,1.2094684516602883,-0.48961670965268317,0.10162979173452891,-0.831896279292905
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6474043052548442,0.9398649092380624,-0.15493559965621517,0.34238974412066236,-0.674789467468217
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2474360362337338,1.3442702228713819,0.7487033973342485,-1.0118849880513392,-1.0361351346649992
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1474439689784632,0.9398649092380624,-0.5342408576522123,0.41261139689995163,-0.8947390040227801
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7524053088717894,-0.5429545740840453,-0.19398172915580308,-0.6306817301066272,1.1633602308806317
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2974320698613833,1.0072657948436283,-0.5398188761521534,1.9875827520925753,0.9591213755085374
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8974638008402729,0.6702613668158749,-0.05453126665727475,0.16181977983106247,-1.507455570139063
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7024092752441399,-0.2059501460562919,-1.019528467147091,1.4057462004927526,-1.6017196572338759
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2023696115205207,-1.1495625445339863,1.5463600428258306,-1.1222332995616502,-0.03065153898699651
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.27335103166181957,1.0443383778311286,-1.0018533233685833,0.613486389494224
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.097447935350814,0.4680587099992151,0.15743343634048834,-0.3598267836722273,-0.12491562608180927
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8523973761270598,-1.2843643157450801,1.6802324868244178,-1.8545448214028066,-0.31344380027143476
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2974320698613833,1.411671108476948,0.4028662503378982,-0.008718519775782467,1.603259303989758
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3023616787758197,-0.6777563452951392,0.24668173233954646,-0.8012200297134721,0.9119893319611311
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24751536368097224,0.5354595956047812,-0.52308482065233,0.6634030139688408,0.7391718389539743
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5524211743612484,-0.003747489239632108,0.12396532534084152,0.532991373093018,-0.7847642357454986
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.27335103166181957,-0.9693263006476207,1.00447961318253,-0.596236061555873
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8474677672126235,0.6702613668158749,0.9829801743317761,-1.5234998868718728,-1.428902164226719
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4974955318191626,0.2658560531825554,-0.12146748865656835,0.6132446905550629,0.5820650271292864
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2023696115205207,-0.27335103166181957,0.29688389883901667,-0.42001677176876084,-0.8004749169279674
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8974638008402729,0.19845516757702766,0.7096572678346605,-0.7309983769341829,-1.3974808018617815
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2523656451481702,-0.7451572309007052,-0.6234891536512704,0.47280138499648516,0.4249582153045985
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0973686079035754,2.4226843925602086,-0.6402232091510938,0.3724847381689295,0.6763291142240991
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6974003388824652,1.2094684516602883,-0.8242978196491512,0.2721680913413738,1.3990204486176636
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8523973761270598,-1.0147607733228927,-0.6848473571506228,1.2753345596169305,0.6763291142240991
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.052381510637629,-0.6777563452951392,-0.20513776615568535,0.021376474272484663,-1.2246633088546248
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9523894433823302,-1.4191660869562122,-0.9023900786483271,1.516094512003064,-1.0361351346649992
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2523656451481702,-1.2169634301395524,5.071667734788627,-2.626983001974985,-1.2403739900370936
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6024172079888694,-0.2059501460562919,-0.05453126665727475,0.4025797322171959,0.44066889648706725
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.45242910710594947,0.13105428197146163,0.8714198043329534,-1.0419799820996056,-1.5702982948689381
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3474281034890043,0.2658560531825554,-0.2776520066549201,0.2721680913413738,-1.1775312653072183
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5024251407335989,0.06365339636593392,0.9271999893323648,-0.9918216586858277,-0.37628652500130993
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7524053088717894,-0.34075191726738563,-0.2107157846556265,0.021376474272484663,0.09503391047275384
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1523735778928996,-0.8125581165062329,-0.38921237665374275,0.3724847381689295,-0.18775835081168443
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4974955318191626,1.0746666804491944,0.3917102133380159,-0.42001677176876084,0.7548825201364431
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2523656451481702,-0.9473598877173266,0.3191959728387812,-0.3999534424032494,0.5192223023994113
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24751536368097224,0.4680587099992151,0.37497615783819255,-0.6507450594721386,0.20500867875003537
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,0.4006578243936874,1.6244523018250066,-1.3830565813132951,-0.4705506120961227
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4474994981915132,0.6702613668158749,-0.8744999861486215,1.124859589375597,0.44066889648706725
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.40243307347832846,-1.0821616589284586,0.22994767683972306,-0.7410300416169385,0.53493298358188
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09752726279805232,0.19845516757702766,-1.1589789296456192,1.215144571520397,-1.2246633088546248
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7974717335850025,0.06365339636593392,-1.1868690221453249,0.8239096488929301,-0.4862612932785915
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3475074309362427,0.06365339636593392,-0.9079680971482682,1.084732930644574,-0.5176826556435291
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0023854770099798,-1.6213687437728337,-0.4449925616531541,0.44270639094821806,0.8648572884137247
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5024251407335989,0.19845516757702766,0.07376315884137133,-0.008718519775782467,0.09503391047275384
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8024013424994387,-0.8799590021117989,0.2522597508394876,-0.8313150237617389,0.14216595402016022
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7473963725101145,1.3442702228713819,-0.5453968946520945,1.6866328116099083,-0.31344380027143476
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3523577124034405,-1.2843643157450801,-0.45057058015309526,0.5731180318240409,1.4775738545300077
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7024092752441399,-0.8125581165062329,0.1518554178405472,-0.08897183723782671,-1.130399221759812
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0024648044572181567,0.8724640236325347,0.5032705833368386,-0.7911883650307164,-0.831896279292905
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4474994981915132,0.7376622524214409,-0.6792693386506817,0.0715347976862625,-1.3189273959494374
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5474122379995736,0.8724640236325347,-0.24976191415521443,0.2721680913413738,1.7760767969969147
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.27335103166181957,0.27457182483925213,-0.2996367955756938,-0.9104496852052489
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.052381510637629,-1.6887696293783996,0.6036749163357791,-0.9216000059065388,1.6346806663546956
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8973844733930345,1.6812746508991354,1.1670547848298336,-1.4934048928236061,1.05338546260335
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1023775442652501,-1.6887696293783996,-0.7462055606499753,0.6934980080171073,0.07932322929028504
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2022902840732823,-2.632382027856094,-1.5773303171412043,2.2383743691614644,0.53493298358188
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.07114837484519813,-0.6179111351513292,0.8840996369894628,0.016480504560409868
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0024648044572181567,-0.6777563452951392,0.4642244538372507,-0.8212833590789832,-0.07778358253440289
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.302441006223058,-0.8799590021117989,0.07934117734131246,0.2721680913413738,0.31498344702731695
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6974796663297036,0.6028604812103089,-0.6960033941505052,-0.11906683128609384,0.8491466072312559
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6974796663297036,0.6702613668158749,-0.38363435815380165,0.06150313300350679,-0.34486516263637235
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0023854770099798,-1.0147607733228927,-0.8019857456493866,0.6232763552378187,0.22071935993250416
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2523656451481702,-0.8799590021117989,-0.4728826541528598,0.5028963790447516,-1.3974808018617815
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6024172079888694,-0.610355459689573,-0.1437795626563329,0.03140813895523966,0.8177252448663183
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0524608380848676,0.06365339636593392,-0.5119287836524478,1.1449229187411076,1.2104922744280382
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8974638008402729,-0.2059501460562919,-0.5398188761521534,0.532991373093018,1.96460497118654
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.2059501460562919,0.55905076833625,-0.9617266646375613,0.20500867875003537
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.45242910710594947,-0.40815280287295164,1.518469950326125,-1.543563216237384,-0.4862612932785915
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1474439689784632,0.13105428197146163,-0.8075637641493278,1.5461895060513304,-0.8004749169279674
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6024172079888694,-0.2059501460562919,-0.9191241341481505,1.867202775899509,0.23643004111497296
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15245290534013808,-0.47555368847847934,0.29688389883901667,-0.5805234066928494,-1.5702982948689381
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8024013424994387,-0.47555368847847934,1.4905798578264193,-1.2426132757547168,-0.6905001486506858
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6974003388824652,1.8834773077157951,-0.5007727466525654,0.3925480675344402,-0.21917971317662202
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6474836327020825,0.7376622524214409,0.7765934898339542,-0.9316316705892945,-1.1618205841247495
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3475074309362427,0.4006578243936874,0.5144266203367209,-0.7410300416169385,-1.0204244534825304
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4974955318191626,-0.2059501460562919,-0.15493559965621517,-0.068908507872316,0.5977757083117552
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.097447935350814,0.9398649092380624,3.01895692681029,-2.085273109106185,-1.208952627672156
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2474360362337338,1.0072657948436283,0.48653652783701523,-0.3999534424032494,-1.0047137723000616
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24751536368097224,1.0746666804491944,-0.857765930648798,1.485999517954797,1.0219641002384126
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9523894433823302,-0.9473598877173266,0.9885581928317173,-0.9316316705892945,0.1735873163850978
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19751933005332278,-0.13854926045072585,-1.2538052441446186,2.3186276866235094,0.5977757083117552
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35243703985067903,-0.610355459689573,-1.3709436326433824,1.3756512064444861,1.2733349991579133
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3474281034890043,1.2094684516602883,-0.4338365246532718,0.6132446905550629,-1.5388769325040006
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.052381510637629,-0.6777563452951392,5.116291882788156,-2.61695133729223,-0.4077078873662475
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1974400026060843,0.13105428197146163,-0.29996408065468466,0.5931813611895516,-0.9104496852052489
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39750346456389213,0.8724640236325347,-0.2274498401554499,0.021376474272484663,-0.5491040180084666
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1523735778928996,-0.47555368847847934,-0.774095653149681,0.8941313016722185,0.613486389494224
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6524132416165188,0.19845516757702766,-0.48961670965268317,0.0013131449069732428,-0.34486516263637235
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6524132416165188,-0.27335103166181957,-0.1270455071565095,-0.14916182533436026,-0.7376321921980922
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3475074309362427,0.6702613668158749,0.3191959728387812,-0.30966846025844946,1.0376747814208813
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1974400026060843,1.2094684516602883,-0.35016624715415484,0.6634030139688408,0.03219118574287866
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5524211743612484,-0.003747489239632108,-0.38363435815380165,0.5931813611895516,0.016480504560409868
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1474439689784632,1.1420675660547221,0.4028662503378982,-0.13913016065160455,0.5506436647643488
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.097447935350814,0.5354595956047812,-0.6513792461509761,0.7035296726998629,-1.6488517007812822
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1523735778928996,-0.6777563452951392,0.6538770828352493,-0.680840053520405,-1.3817701206793127
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2523656451481702,-1.0147607733228927,-0.30554209915462577,0.47280138499648516,-1.067556497029937
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8523973761270598,-0.5429545740840453,0.12954334384078267,-0.23944680747916022,0.4563795776695361
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6974003388824652,1.2094684516602883,-0.22187182165550876,0.5028963790447516,-1.4446128454091878
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7024092752441399,-0.2059501460562919,0.9160439523324825,-1.3930882459960505,-1.6174303384163446
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19751933005332278,-0.13854926045072585,-0.7238934866502108,0.7536879961136408,0.47209025885200484
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9023934097547093,-0.6777563452951392,1.0276043223313052,-1.3429299225822726,0.9434106943260686
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2975113973086217,-0.13854926045072585,0.6706111383350727,-1.1122016348788948,0.29927276584484813
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.602337880541631,-1.6213687437728337,-1.1199328001460314,0.44270639094821806,0.31498344702731695
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0023854770099798,-1.6213687437728337,0.2355256953396642,0.34238974412066236,0.07932322929028504
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9023934097547093,-0.8125581165062329,-0.9860603561474441,1.736791135023686,-1.2560846712195624
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7473963725101145,1.6138737652935695,-1.4211457991428524,3.071002537830176,-0.21917971317662202
